Category,Relation,Dataset,models,f1_score,Precision,Recall,Execution_Time,Model,Dataset Name,noise,models_y,Relation Type,Relation_binaire,Source 1 Attribute Count,Source 2 Attribute Count,Common Attribute Count,pourcentage_commun,Precision Median,Recall Median,F1 Score Median,ngcd_at_median,Precision (Top n%),Recall (Top n%),F1 Score (Top n%),ngcd_at_n,Precision (Top 2n%),Recall (Top 2n%),F1 Score (Top 2n%),ngcd_at_2n,F1 Score (Top 25),ngcd_at_25,F1 Score (Top 20),ngcd_at_20,F1 Score (Top 15),ngcd_at_15,F1 Score (Top 10),ngcd_at_10,F1 Score (Top 7),ngcd_at_7,F1 Score (Top 5),ngcd_at_5,Execution_Time_y
ChEMBL,Joinable,assays_both_50_50_ac5_ev,facebook/bart-base,0.3571428571428571,0.2941176470588235,0.4545454545454545,428.2950520515442,facebook/bart-base,assays_both_50_50_ac5_ev,6,facebook/bart-base,Joinable,No Semantically,17,17,11,64,0.29,0.45,0.36,0.48,0.36,0.36,0.36,0.41,0.32,0.36,0.34,0.57,0.32,0.57,0.36,0.57,0.38,0.52,,,,,,,428.2950520515442
ChEMBL,Joinable,assays_both_50_50_ac5_ev,gpt,0.6428571428571428,0.5294117647058824,0.8181818181818182,75.95930814743042,gpt,assays_both_50_50_ac5_ev,6,gpt,Joinable,No Semantically,17,17,11,64,0.41,0.64,0.5,0.71,0.27,0.27,0.27,0.44,0.32,0.27,0.29,0.65,0.29,0.69,0.31,0.65,0.3,0.55,,,,,,,75.95930814743042
ChEMBL,Joinable,assays_both_50_50_ac5_ev,roberta-base,0.2857142857142857,0.2352941176470588,0.3636363636363636,98.84611701965332,roberta-base,assays_both_50_50_ac5_ev,6,roberta-base,Joinable,No Semantically,17,17,11,64,0.29,0.45,0.36,0.53,0.45,0.45,0.45,0.52,0.36,0.45,0.4,0.67,0.4,0.72,0.4,0.63,0.43,0.57,,,,,,,98.84611701965332
ChEMBL,Joinable,assays_vertical_70_ec_ev,bert-base-uncased,0.6285714285714286,0.5789473684210527,0.6875,90.4623200893402,bert-base-uncased,assays_vertical_70_ec_ev,1,bert-base-uncased,Joinable,No Semantically,19,20,16,82,0.68,0.81,0.74,0.74,0.5,0.5,0.5,0.5,0.34,0.5,0.41,0.61,0.44,0.57,0.47,0.54,,,,,,,,,90.4623200893402
ChEMBL,Joinable,assays_vertical_70_ec_ev,distilbert-base-uncased,0.742857142857143,0.6842105263157895,0.8125,67.27125597000122,distilbert-base-uncased,assays_vertical_70_ec_ev,1,distilbert-base-uncased,Joinable,No Semantically,19,20,16,82,0.63,0.75,0.69,0.68,0.44,0.44,0.44,0.48,0.31,0.44,0.36,0.58,0.39,0.55,0.42,0.51,,,,,,,,,67.27125597000122
ChEMBL,Joinable,assays_vertical_70_ec_ev,sentence-transformers/all-MiniLM-L6-v2,0.5142857142857142,0.4736842105263157,0.5625,53.14031386375427,sentence-transformers/all-MiniLM-L6-v2,assays_vertical_70_ec_ev,1,sentence-transformers/all-MiniLM-L6-v2,Joinable,No Semantically,19,20,16,82,0.63,0.75,0.69,0.76,0.5,0.5,0.5,0.56,0.34,0.5,0.41,0.67,0.47,0.67,0.47,0.6,,,,,,,,,53.14031386375427
ChEMBL,Joinable,assays_vertical_70_ec_ev,albert-base-v2,0.3999999999999999,0.3684210526315789,0.4375,89.7460470199585,albert-base-v2,assays_vertical_70_ec_ev,1,albert-base-v2,Joinable,No Semantically,19,20,16,82,0.53,0.62,0.57,0.56,0.38,0.38,0.38,0.38,0.34,0.38,0.36,0.56,0.35,0.46,0.36,0.42,,,,,,,,,89.7460470199585
ChEMBL,Joinable,assays_vertical_70_ec_ev,facebook/bart-base,0.8571428571428572,0.7894736842105263,0.9375,271.5995230674744,facebook/bart-base,assays_vertical_70_ec_ev,1,facebook/bart-base,Joinable,No Semantically,19,20,16,82,0.58,0.69,0.63,0.72,0.56,0.56,0.56,0.63,0.41,0.56,0.47,0.77,0.49,0.71,0.53,0.67,,,,,,,,,271.5995230674744
ChEMBL,Joinable,assays_vertical_70_ec_ev,gpt,0.5142857142857142,0.4736842105263157,0.5625,103.7068419456482,gpt,assays_vertical_70_ec_ev,1,gpt,Joinable,No Semantically,19,20,16,82,0.47,0.56,0.51,0.61,0.62,0.62,0.62,0.64,0.41,0.62,0.49,0.75,0.52,0.68,0.56,0.64,,,,,,,,,103.7068419456482
ChEMBL,Joinable,assays_vertical_70_ec_ev,roberta-base,0.5142857142857142,0.4736842105263157,0.5625,97.08245301246644,roberta-base,assays_vertical_70_ec_ev,1,roberta-base,Joinable,No Semantically,19,20,16,82,0.47,0.56,0.51,0.64,0.5,0.5,0.5,0.55,0.41,0.5,0.45,0.73,0.44,0.63,0.5,0.63,,,,,,,,,97.08245301246644
ChEMBL,Joinable,assays_vertical_1_ac4_ev,bert-base-uncased,0.1538461538461538,0.0833333333333333,1.0,21.74680781364441,bert-base-uncased,assays_vertical_1_ac4_ev,5,bert-base-uncased,Joinable,No Semantically,12,12,1,8,0.08,1.0,0.15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,21.74680781364441
ChEMBL,Joinable,assays_vertical_1_ac4_ev,distilbert-base-uncased,0.1538461538461538,0.0833333333333333,1.0,16.449002981185913,distilbert-base-uncased,assays_vertical_1_ac4_ev,5,distilbert-base-uncased,Joinable,No Semantically,12,12,1,8,0.08,1.0,0.15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,16.449002981185913
ChEMBL,Joinable,assays_vertical_1_ac4_ev,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,14.196250915527344,sentence-transformers/all-MiniLM-L6-v2,assays_vertical_1_ac4_ev,5,sentence-transformers/all-MiniLM-L6-v2,Joinable,No Semantically,12,12,1,8,0.08,1.0,0.15,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.0,14.196250915527344
ChEMBL,Joinable,assays_vertical_1_ac4_ev,albert-base-v2,0.0,0.0,0.0,23.693299770355225,albert-base-v2,assays_vertical_1_ac4_ev,5,albert-base-v2,Joinable,No Semantically,12,12,1,8,0.08,1.0,0.15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,23.693299770355225
ChEMBL,Joinable,assays_vertical_1_ac4_ev,facebook/bart-base,0.0,0.0,0.0,116.87561297416688,facebook/bart-base,assays_vertical_1_ac4_ev,5,facebook/bart-base,Joinable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.0,116.87561297416688
ChEMBL,Joinable,assays_vertical_1_ac4_ev,gpt,0.1538461538461538,0.0833333333333333,1.0,24.271216869354248,gpt,assays_vertical_1_ac4_ev,5,gpt,Joinable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,24.271216869354248
ChEMBL,Joinable,assays_vertical_1_ac4_ev,roberta-base,0.1538461538461538,0.0833333333333333,1.0,63.86533784866333,roberta-base,assays_vertical_1_ac4_ev,5,roberta-base,Joinable,No Semantically,12,12,1,8,0.08,1.0,0.15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,63.86533784866333
ChEMBL,Joinable,assays_vertical_50_ac2_ev,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,135.1960039138794,bert-base-uncased,assays_vertical_50_ac2_ev,3,bert-base-uncased,Joinable,No Semantically,17,17,11,64,0.41,0.64,0.5,0.53,0.45,0.45,0.45,0.41,0.41,0.45,0.43,0.61,0.43,0.66,0.43,0.56,0.43,0.47,,,,,,,135.1960039138794
ChEMBL,Joinable,assays_vertical_50_ac2_ev,distilbert-base-uncased,0.5,0.4117647058823529,0.6363636363636364,51.23897290229797,distilbert-base-uncased,assays_vertical_50_ac2_ev,3,distilbert-base-uncased,Joinable,No Semantically,17,17,11,64,0.41,0.64,0.5,0.59,0.45,0.45,0.45,0.48,0.36,0.45,0.4,0.63,0.4,0.67,0.4,0.58,0.43,0.53,,,,,,,51.23897290229797
ChEMBL,Joinable,assays_vertical_50_ac2_ev,sentence-transformers/all-MiniLM-L6-v2,0.6428571428571428,0.5294117647058824,0.8181818181818182,38.33609890937805,sentence-transformers/all-MiniLM-L6-v2,assays_vertical_50_ac2_ev,3,sentence-transformers/all-MiniLM-L6-v2,Joinable,No Semantically,17,17,11,64,0.65,1.0,0.79,0.98,0.73,0.73,0.73,0.78,0.45,0.73,0.56,0.88,0.55,0.92,0.59,0.88,0.62,0.78,,,,,,,38.33609890937805
ChEMBL,Joinable,assays_vertical_50_ac2_ev,albert-base-v2,0.7857142857142858,0.6470588235294118,1.0,61.08323192596436,albert-base-v2,assays_vertical_50_ac2_ev,3,albert-base-v2,Joinable,No Semantically,17,17,11,64,0.41,0.64,0.5,0.61,0.64,0.64,0.64,0.61,0.41,0.64,0.5,0.71,0.52,0.8,0.53,0.71,0.62,0.71,,,,,,,61.08323192596436
ChEMBL,Joinable,assays_vertical_50_ac2_ev,facebook/bart-base,0.7857142857142858,0.6470588235294118,1.0,193.0423138141632,facebook/bart-base,assays_vertical_50_ac2_ev,3,facebook/bart-base,Joinable,No Semantically,17,17,11,64,0.53,0.82,0.64,0.87,0.64,0.64,0.64,0.75,0.41,0.64,0.5,0.85,0.52,0.94,0.53,0.85,0.58,0.8,,,,,,,193.0423138141632
ChEMBL,Joinable,assays_vertical_50_ac2_ev,gpt,0.3571428571428571,0.2941176470588235,0.4545454545454545,66.03755974769592,gpt,assays_vertical_50_ac2_ev,3,gpt,Joinable,No Semantically,17,17,11,64,0.29,0.45,0.36,0.53,0.55,0.55,0.55,0.62,0.41,0.55,0.47,0.76,0.43,0.76,0.49,0.76,0.5,0.67,,,,,,,66.03755974769592
ChEMBL,Joinable,assays_vertical_50_ac2_ev,roberta-base,0.5,0.4117647058823529,0.6363636363636364,73.27079391479492,roberta-base,assays_vertical_50_ac2_ev,3,roberta-base,Joinable,No Semantically,17,17,11,64,0.29,0.45,0.36,0.59,0.45,0.45,0.45,0.57,0.36,0.45,0.4,0.72,0.38,0.72,0.43,0.72,0.38,0.57,,,,,,,73.27079391479492
ChEMBL,Joinable,assays_both_50_70_ac1_ev,bert-base-uncased,0.742857142857143,0.6842105263157895,0.8125,78.76108694076538,bert-base-uncased,assays_both_50_70_ac1_ev,2,bert-base-uncased,Joinable,No Semantically,19,20,16,82,0.58,0.69,0.63,0.76,0.5,0.5,0.5,0.62,0.38,0.5,0.43,0.76,0.47,0.73,0.5,0.7,,,,,,,,,78.76108694076538
ChEMBL,Joinable,assays_both_50_70_ac1_ev,distilbert-base-uncased,0.742857142857143,0.6842105263157895,0.8125,79.70247411727905,distilbert-base-uncased,assays_both_50_70_ac1_ev,2,distilbert-base-uncased,Joinable,No Semantically,19,20,16,82,0.58,0.69,0.63,0.76,0.56,0.56,0.56,0.68,0.38,0.56,0.45,0.78,0.49,0.75,0.5,0.68,,,,,,,,,79.70247411727905
ChEMBL,Joinable,assays_both_50_70_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,0.742857142857143,0.6842105263157895,0.8125,51.842129945755005,sentence-transformers/all-MiniLM-L6-v2,assays_both_50_70_ac1_ev,2,sentence-transformers/all-MiniLM-L6-v2,Joinable,No Semantically,19,20,16,82,0.58,0.69,0.63,0.78,0.56,0.56,0.56,0.67,0.41,0.56,0.47,0.81,0.49,0.75,0.53,0.71,,,,,,,,,51.842129945755005
ChEMBL,Joinable,assays_both_50_70_ac1_ev,albert-base-v2,0.742857142857143,0.6842105263157895,0.8125,301.1613371372223,albert-base-v2,assays_both_50_70_ac1_ev,2,albert-base-v2,Joinable,No Semantically,19,20,16,82,0.63,0.75,0.69,0.82,0.56,0.56,0.56,0.69,0.38,0.56,0.45,0.79,0.47,0.73,0.53,0.73,,,,,,,,,301.1613371372223
ChEMBL,Joinable,assays_both_50_70_ac1_ev,facebook/bart-base,0.6857142857142857,0.631578947368421,0.75,418.1579868793487,facebook/bart-base,assays_both_50_70_ac1_ev,2,facebook/bart-base,Joinable,No Semantically,19,20,16,82,0.74,0.88,0.8,0.9,0.62,0.62,0.62,0.7,0.41,0.62,0.49,0.81,0.52,0.74,0.59,0.74,,,,,,,,,418.1579868793487
ChEMBL,Joinable,assays_both_50_70_ac1_ev,gpt,0.5714285714285714,0.5263157894736842,0.625,87.75731301307678,gpt,assays_both_50_70_ac1_ev,2,gpt,Joinable,No Semantically,19,20,16,82,0.58,0.69,0.63,0.74,0.62,0.62,0.62,0.7,0.41,0.62,0.49,0.8,0.49,0.7,0.56,0.7,,,,,,,,,87.75731301307678
ChEMBL,Joinable,assays_both_50_70_ac1_ev,roberta-base,0.7999999999999999,0.7368421052631579,0.875,188.7033190727234,roberta-base,assays_both_50_70_ac1_ev,2,roberta-base,Joinable,No Semantically,19,20,16,82,0.58,0.69,0.63,0.76,0.44,0.44,0.44,0.59,0.44,0.44,0.44,0.84,0.42,0.7,0.47,0.7,,,,,,,,,188.7033190727234
ChEMBL,Joinable,assays_vertical_30_ec_ev,bert-base-uncased,0.1,0.0714285714285714,0.1666666666666666,93.85980415344238,bert-base-uncased,assays_vertical_30_ec_ev,1,bert-base-uncased,Joinable,No Semantically,14,15,6,41,0.14,0.33,0.2,0.21,0.17,0.17,0.17,0.19,0.08,0.17,0.11,0.19,0.2,0.56,0.2,0.49,0.21,0.42,0.12,0.19,0.15,0.19,,,93.85980415344238
ChEMBL,Joinable,assays_vertical_30_ec_ev,distilbert-base-uncased,0.3,0.2142857142857142,0.5,66.51495504379272,distilbert-base-uncased,assays_vertical_30_ec_ev,1,distilbert-base-uncased,Joinable,No Semantically,14,15,6,41,0.21,0.5,0.3,0.51,0.33,0.33,0.33,0.41,0.25,0.33,0.29,0.49,0.28,0.71,0.32,0.71,0.3,0.57,0.25,0.41,0.31,0.41,,,66.51495504379272
ChEMBL,Joinable,assays_vertical_30_ec_ev,sentence-transformers/all-MiniLM-L6-v2,0.1,0.0714285714285714,0.1666666666666666,45.313559770584106,sentence-transformers/all-MiniLM-L6-v2,assays_vertical_30_ec_ev,1,sentence-transformers/all-MiniLM-L6-v2,Joinable,No Semantically,14,15,6,41,0.07,0.17,0.1,0.12,0.17,0.17,0.17,0.11,0.33,0.17,0.22,0.38,0.2,0.51,0.2,0.45,0.21,0.38,0.21,0.29,0.15,0.11,,,45.313559770584106
ChEMBL,Joinable,assays_vertical_30_ec_ev,albert-base-v2,0.2,0.1428571428571428,0.3333333333333333,116.33741807937622,albert-base-v2,assays_vertical_30_ec_ev,1,albert-base-v2,Joinable,No Semantically,14,15,6,41,0.21,0.5,0.3,0.32,0.17,0.17,0.17,0.19,0.17,0.17,0.17,0.28,0.2,0.56,0.2,0.5,0.18,0.35,0.12,0.19,0.15,0.19,,,116.33741807937622
ChEMBL,Joinable,assays_vertical_30_ec_ev,facebook/bart-base,0.4,0.2857142857142857,0.6666666666666666,254.15961003303528,facebook/bart-base,assays_vertical_30_ec_ev,1,facebook/bart-base,Joinable,No Semantically,14,15,6,41,0.21,0.5,0.3,0.6,0.33,0.33,0.33,0.49,0.25,0.33,0.29,0.58,0.28,0.79,0.29,0.72,0.25,0.58,0.25,0.49,0.31,0.49,,,254.15961003303528
ChEMBL,Joinable,assays_vertical_30_ec_ev,gpt,0.3,0.2142857142857142,0.5,46.00119113922119,gpt,assays_vertical_30_ec_ev,1,gpt,Joinable,No Semantically,14,15,6,41,0.21,0.5,0.3,0.52,0.33,0.33,0.33,0.43,0.42,0.33,0.37,0.72,0.28,0.78,0.29,0.72,0.33,0.72,0.4,0.72,0.38,0.53,,,46.00119113922119
ChEMBL,Joinable,assays_vertical_30_ec_ev,roberta-base,0.3,0.2142857142857142,0.5,103.95502281188963,roberta-base,assays_vertical_30_ec_ev,1,roberta-base,Joinable,No Semantically,14,15,6,41,0.21,0.5,0.3,0.51,0.17,0.17,0.17,0.3,0.25,0.17,0.2,0.48,0.2,0.71,0.21,0.71,0.22,0.63,0.21,0.48,0.15,0.3,,,103.95502281188963
ChEMBL,Joinable,assays_both_50_30_ac3_ev,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,116.44028115272522,bert-base-uncased,assays_both_50_30_ac3_ev,4,bert-base-uncased,Joinable,No Semantically,14,15,6,41,0.29,0.67,0.4,0.67,0.5,0.5,0.5,0.57,0.42,0.5,0.45,0.76,0.32,0.83,0.37,0.83,0.4,0.76,0.44,0.67,0.53,0.67,,,116.44028115272522
ChEMBL,Joinable,assays_both_50_30_ac3_ev,distilbert-base-uncased,0.6,0.4285714285714285,1.0,55.3993730545044,distilbert-base-uncased,assays_both_50_30_ac3_ev,4,distilbert-base-uncased,Joinable,No Semantically,14,15,6,41,0.43,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.39,1.0,0.46,1.0,0.57,1.0,0.75,1.0,0.92,1.0,,,55.3993730545044
ChEMBL,Joinable,assays_both_50_30_ac3_ev,sentence-transformers/all-MiniLM-L6-v2,0.5,0.3571428571428571,0.8333333333333334,39.51617789268494,sentence-transformers/all-MiniLM-L6-v2,assays_both_50_30_ac3_ev,4,sentence-transformers/all-MiniLM-L6-v2,Joinable,No Semantically,14,15,6,41,0.36,0.83,0.5,0.88,0.67,0.67,0.67,0.78,0.33,0.67,0.44,0.78,0.35,0.92,0.41,0.92,0.44,0.85,0.5,0.78,0.62,0.78,,,39.51617789268494
ChEMBL,Joinable,assays_both_50_30_ac3_ev,albert-base-v2,0.5,0.3571428571428571,0.8333333333333334,98.92739295959473,albert-base-v2,assays_both_50_30_ac3_ev,4,albert-base-v2,Joinable,No Semantically,14,15,6,41,0.36,0.83,0.5,0.89,0.83,0.83,0.83,0.89,0.42,0.83,0.56,0.89,0.37,0.96,0.44,0.96,0.48,0.89,0.62,0.89,0.77,0.89,,,98.92739295959473
ChEMBL,Joinable,assays_both_50_30_ac3_ev,facebook/bart-base,0.5,0.3571428571428571,0.8333333333333334,228.72695803642276,facebook/bart-base,assays_both_50_30_ac3_ev,4,facebook/bart-base,Joinable,No Semantically,14,15,6,41,0.29,0.67,0.4,0.72,0.67,0.67,0.67,0.73,0.5,0.67,0.57,0.9,0.35,0.9,0.41,0.9,0.5,0.9,0.57,0.82,0.62,0.73,,,228.72695803642276
ChEMBL,Joinable,assays_both_50_30_ac3_ev,gpt,0.5,0.3571428571428571,0.8333333333333334,42.23265600204468,gpt,assays_both_50_30_ac3_ev,4,gpt,Joinable,No Semantically,14,15,6,41,0.36,0.83,0.5,0.87,0.67,0.67,0.67,0.75,0.42,0.67,0.51,0.85,0.35,0.92,0.41,0.92,0.44,0.85,0.57,0.85,0.69,0.85,,,42.23265600204468
ChEMBL,Joinable,assays_both_50_30_ac3_ev,roberta-base,0.5,0.3571428571428571,0.8333333333333334,89.70059490203857,roberta-base,assays_both_50_30_ac3_ev,4,roberta-base,Joinable,No Semantically,14,15,6,41,0.29,0.67,0.4,0.74,0.67,0.67,0.67,0.74,0.42,0.67,0.51,0.83,0.35,0.9,0.41,0.9,0.5,0.9,0.57,0.83,0.62,0.74,,,89.70059490203857
ChEMBL,Joinable,assays_both_50_70_ec_ev,bert-base-uncased,0.7999999999999999,0.7368421052631579,0.875,161.1981749534607,bert-base-uncased,assays_both_50_70_ec_ev,1,bert-base-uncased,Joinable,No Semantically,19,20,16,82,0.68,0.81,0.74,0.85,0.56,0.56,0.56,0.66,0.47,0.56,0.51,0.87,0.49,0.74,0.56,0.74,,,,,,,,,161.1981749534607
ChEMBL,Joinable,assays_both_50_70_ec_ev,distilbert-base-uncased,0.7999999999999999,0.7368421052631579,0.875,97.68368816375732,distilbert-base-uncased,assays_both_50_70_ec_ev,1,distilbert-base-uncased,Joinable,No Semantically,19,20,16,82,0.63,0.75,0.69,0.81,0.56,0.56,0.56,0.69,0.47,0.56,0.51,0.9,0.52,0.8,0.53,0.73,,,,,,,,,97.68368816375732
ChEMBL,Joinable,assays_both_50_70_ec_ev,sentence-transformers/all-MiniLM-L6-v2,0.9142857142857144,0.8421052631578947,1.0,71.78224587440491,sentence-transformers/all-MiniLM-L6-v2,assays_both_50_70_ec_ev,1,sentence-transformers/all-MiniLM-L6-v2,Joinable,No Semantically,19,20,16,82,0.74,0.88,0.8,0.91,0.62,0.62,0.62,0.73,0.47,0.62,0.54,0.9,0.54,0.8,0.56,0.73,,,,,,,,,71.78224587440491
ChEMBL,Joinable,assays_both_50_70_ec_ev,albert-base-v2,0.742857142857143,0.6842105263157895,0.8125,164.90409016609192,albert-base-v2,assays_both_50_70_ec_ev,1,albert-base-v2,Joinable,No Semantically,19,20,16,82,0.68,0.81,0.74,0.86,0.62,0.62,0.62,0.74,0.44,0.62,0.51,0.88,0.54,0.81,0.59,0.78,,,,,,,,,164.90409016609192
ChEMBL,Joinable,assays_both_50_70_ec_ev,facebook/bart-base,0.6857142857142857,0.631578947368421,0.75,414.3900191783905,facebook/bart-base,assays_both_50_70_ec_ev,1,facebook/bart-base,Joinable,No Semantically,19,20,16,82,0.68,0.81,0.74,0.84,0.56,0.56,0.56,0.66,0.47,0.56,0.51,0.88,0.54,0.81,0.56,0.74,,,,,,,,,414.3900191783905
ChEMBL,Joinable,assays_both_50_70_ec_ev,gpt,0.8571428571428572,0.7894736842105263,0.9375,74.43555903434753,gpt,assays_both_50_70_ec_ev,1,gpt,Joinable,No Semantically,19,20,16,82,0.79,0.94,0.86,0.96,0.69,0.69,0.69,0.78,0.44,0.69,0.53,0.89,0.62,0.89,0.64,0.82,,,,,,,,,74.43555903434753
ChEMBL,Joinable,assays_both_50_70_ec_ev,roberta-base,0.8571428571428572,0.7894736842105263,0.9375,220.23292589187625,roberta-base,assays_both_50_70_ec_ev,1,roberta-base,Joinable,No Semantically,19,20,16,82,0.68,0.81,0.74,0.86,0.62,0.62,0.62,0.72,0.5,0.62,0.56,0.93,0.57,0.83,0.56,0.72,,,,,,,,,220.23292589187625
ChEMBL,Joinable,assays_both_50_70_ac5_ev,bert-base-uncased,0.6285714285714286,0.5789473684210527,0.6875,131.19464111328125,bert-base-uncased,assays_both_50_70_ac5_ev,6,bert-base-uncased,Joinable,No Semantically,19,20,16,82,0.58,0.69,0.63,0.65,0.56,0.56,0.56,0.53,0.41,0.56,0.47,0.67,0.49,0.6,0.53,0.57,,,,,,,,,131.19464111328125
ChEMBL,Joinable,assays_both_50_70_ac5_ev,distilbert-base-uncased,0.6857142857142857,0.631578947368421,0.75,144.3615758419037,distilbert-base-uncased,assays_both_50_70_ac5_ev,6,distilbert-base-uncased,Joinable,No Semantically,19,20,16,82,0.68,0.81,0.74,0.84,0.56,0.56,0.56,0.68,0.41,0.56,0.47,0.82,0.49,0.76,0.53,0.72,,,,,,,,,144.3615758419037
ChEMBL,Joinable,assays_both_50_70_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,0.6857142857142857,0.631578947368421,0.75,68.75426506996155,sentence-transformers/all-MiniLM-L6-v2,assays_both_50_70_ac5_ev,6,sentence-transformers/all-MiniLM-L6-v2,Joinable,No Semantically,19,20,16,82,0.68,0.81,0.74,0.85,0.62,0.62,0.62,0.7,0.41,0.62,0.49,0.8,0.52,0.73,0.56,0.7,,,,,,,,,68.75426506996155
ChEMBL,Joinable,assays_both_50_70_ac5_ev,albert-base-v2,0.6285714285714286,0.5789473684210527,0.6875,150.69472312927246,albert-base-v2,assays_both_50_70_ac5_ev,6,albert-base-v2,Joinable,No Semantically,19,20,16,82,0.58,0.69,0.63,0.75,0.56,0.56,0.56,0.66,0.38,0.56,0.45,0.77,0.47,0.7,0.5,0.66,,,,,,,,,150.69472312927246
ChEMBL,Joinable,assays_both_50_70_ac5_ev,facebook/bart-base,0.6857142857142857,0.631578947368421,0.75,445.216185092926,facebook/bart-base,assays_both_50_70_ac5_ev,6,facebook/bart-base,Joinable,No Semantically,19,20,16,82,0.68,0.81,0.74,0.85,0.56,0.56,0.56,0.68,0.44,0.56,0.49,0.86,0.49,0.76,0.56,0.76,,,,,,,,,445.216185092926
ChEMBL,Joinable,assays_both_50_70_ac5_ev,gpt,0.8571428571428572,0.7894736842105263,0.9375,88.23513007164001,gpt,assays_both_50_70_ac5_ev,6,gpt,Joinable,No Semantically,19,20,16,82,0.63,0.75,0.69,0.8,0.5,0.5,0.5,0.61,0.41,0.5,0.45,0.79,0.49,0.76,0.5,0.69,,,,,,,,,88.23513007164001
ChEMBL,Joinable,assays_both_50_70_ac5_ev,roberta-base,0.6857142857142857,0.631578947368421,0.75,7797.341529846191,roberta-base,assays_both_50_70_ac5_ev,6,roberta-base,Joinable,No Semantically,19,20,16,82,0.63,0.75,0.69,0.79,0.75,0.75,0.75,0.79,0.44,0.75,0.55,0.87,0.64,0.87,0.7,0.83,,,,,,,,,7797.341529846191
ChEMBL,Joinable,assays_vertical_1_ac1_ev,bert-base-uncased,0.0,0.0,0.0,41.28090333938599,bert-base-uncased,assays_vertical_1_ac1_ev,2,bert-base-uncased,Joinable,No Semantically,12,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,41.28090333938599
ChEMBL,Joinable,assays_vertical_1_ac1_ev,distilbert-base-uncased,0.1538461538461538,0.0833333333333333,1.0,25.9994912147522,distilbert-base-uncased,assays_vertical_1_ac1_ev,2,distilbert-base-uncased,Joinable,No Semantically,12,12,1,8,0.08,1.0,0.15,0.63,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,25.9994912147522
ChEMBL,Joinable,assays_vertical_1_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,31.56490802764893,sentence-transformers/all-MiniLM-L6-v2,assays_vertical_1_ac1_ev,2,sentence-transformers/all-MiniLM-L6-v2,Joinable,No Semantically,12,12,1,8,0.08,1.0,0.15,0.63,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,31.56490802764893
ChEMBL,Joinable,assays_vertical_1_ac1_ev,albert-base-v2,0.1538461538461538,0.0833333333333333,1.0,65.70399618148804,albert-base-v2,assays_vertical_1_ac1_ev,2,albert-base-v2,Joinable,No Semantically,12,12,1,8,0.08,1.0,0.15,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,0.0,0.43,65.70399618148804
ChEMBL,Joinable,assays_vertical_1_ac1_ev,facebook/bart-base,0.1538461538461538,0.0833333333333333,1.0,171.64442801475525,facebook/bart-base,assays_vertical_1_ac1_ev,2,facebook/bart-base,Joinable,No Semantically,12,12,1,8,0.08,1.0,0.15,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.08,1.0,0.1,1.0,0.12,1.0,0.18,1.0,0.25,1.0,0.33,1.0,171.64442801475525
