Category,Relation,Dataset,models,f1_score,Precision,Recall,Execution_Time,Model,models_y,f1_score_y,Precision_y,Recall_y,Noise_Level,Attributes_Source1,Attributes_Source2,Common_Attributes,pourcentage_commun,Relation_binaire,F1 Score Median,NDCG at Median,Dataset.1,Model.1,Category.1,Relation.1,models.1,f1_score.1,Precision.1,Recall.1,Execution_Time_y,Noise_Level.1,Attributes_Source1.1,Attributes_Source2.1,Common_Attributes.1,pourcentage_commun.1,Relation_binaire.1,F1 Score Median.1,NDCG at Median.1
ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,facebook/bart-base,0.0,0.0,0.0,97.90650629997252,facebook/bart-base,bert-base-uncased,0.0,0.0,0.0,3,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,assays_both_0_30_ac4_ev,facebook/bart-base,ChEMBL,View-Unionable,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,116.96130990982056,5.0,14.0,15.0,6.0,41.0,No Semantically,0.4,0.4560429847391162
ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,gpt,0.1538461538461538,0.0833333333333333,1.0,19.977334022521973,gpt,bert-base-uncased,0.0,0.0,0.0,3,12.0,12.0,1.0,8.0,No Semantically,0.1538461538461538,1.0,prospect_both_50_30_ac3_av,gpt,TPC-DI,Semantically-Joinable,albert-base-v2,0.5,0.3571428571428571,0.8333333333333334,23.142575979232788,4.0,14.0,14.0,6.0,42.0,Semantically,0.5,0.8090791338210652
ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,roberta-base,0.1538461538461538,0.0833333333333333,1.0,50.82771897315979,roberta-base,bert-base-uncased,0.0,0.0,0.0,3,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,prospect_both_0_30_ac2_av,roberta-base,TPC-DI,View-Unionable,albert-base-v2,0.3,0.2142857142857142,0.5,57.08146524429321,3.0,14.0,14.0,6.0,42.0,No Semantically,0.4,0.5460963797517797
ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,distilbert-base-uncased,0.6857142857142857,0.631578947368421,0.75,140.04882311820984,distilbert-base-uncased,bert-base-uncased,0.5714285714285714,0.5263157894736842,0.625,5,19.0,20.0,16.0,82.0,No Semantically,0.5142857142857142,0.4537843198232562,assays_horizontal_0_ec_ev,distilbert-base-uncased,ChEMBL,Unionable,sentence-transformers/all-MiniLM-L6-v2,0.782608695652174,0.782608695652174,0.782608695652174,117.88062000274658,1.0,23.0,23.0,23.0,100.0,No Semantically,0.7391304347826085,0.7926172987036126
ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,sentence-transformers/all-MiniLM-L6-v2,0.5714285714285714,0.5263157894736842,0.625,73.21784806251526,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.5714285714285714,0.5263157894736842,0.625,5,19.0,20.0,16.0,82.0,No Semantically,0.6285714285714286,0.7081114829688002,assays_both_50_30_ac3_av,sentence-transformers/all-MiniLM-L6-v2,ChEMBL,Semantically-Joinable,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,76.90758395195007,4.0,14.0,15.0,6.0,41.0,Semantically,0.4,0.6159929108925154
ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,albert-base-v2,0.742857142857143,0.6842105263157895,0.8125,97.56290698051453,albert-base-v2,bert-base-uncased,0.5714285714285714,0.5263157894736842,0.625,5,19.0,20.0,16.0,82.0,No Semantically,0.5142857142857142,0.5067508448518111,assays_both_0_1_ac4_ev,albert-base-v2,ChEMBL,View-Unionable,bert-base-uncased,0.0,0.0,0.0,197.2307457923889,5.0,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0
ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,facebook/bart-base,0.3999999999999999,0.3684210526315789,0.4375,366.4100060462952,facebook/bart-base,bert-base-uncased,0.5714285714285714,0.5263157894736842,0.625,5,19.0,20.0,16.0,82.0,No Semantically,0.6285714285714286,0.550754074462982,prospect_horizontal_50_ac5_ev,facebook/bart-base,TPC-DI,Unionable,albert-base-v2,0.7272727272727273,0.7272727272727273,0.7272727272727273,458.27916288375854,6.0,22.0,22.0,22.0,100.0,No Semantically,0.6818181818181818,0.6421617340638835
ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,gpt,0.6285714285714286,0.5789473684210527,0.6875,79.47506308555603,gpt,bert-base-uncased,0.5714285714285714,0.5263157894736842,0.625,5,19.0,20.0,16.0,82.0,No Semantically,0.6857142857142857,0.8313868721369022,prospect_horizontal_0_ac4_ev,gpt,TPC-DI,Unionable,sentence-transformers/all-MiniLM-L6-v2,0.6818181818181818,0.6818181818181818,0.6818181818181818,88.1752290725708,5.0,22.0,22.0,22.0,100.0,No Semantically,0.7272727272727273,0.7781857418985013
ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,roberta-base,0.6285714285714286,0.5789473684210527,0.6875,197.2520627975464,roberta-base,bert-base-uncased,0.5714285714285714,0.5263157894736842,0.625,5,19.0,20.0,16.0,82.0,No Semantically,0.5142857142857142,0.5312022472363986,prospect_horizontal_100_ac1_ev,roberta-base,TPC-DI,Unionable,distilbert-base-uncased,0.7727272727272727,0.7727272727272727,0.7727272727272727,205.77182793617249,2.0,22.0,22.0,22.0,100.0,No Semantically,0.5454545454545454,0.551739308317753
ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,100.56054615974426,bert-base-uncased,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,3,14.0,15.0,6.0,41.0,No Semantically,0.5,0.7482456110856565,prospect_both_50_70_ac1_ev,bert-base-uncased,TPC-DI,Joinable,roberta-base,0.5454545454545454,0.5,0.6,79.59208679199219,2.0,18.0,19.0,15.0,81.0,No Semantically,0.6666666666666666,0.7821023147790477
ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,distilbert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,55.41223096847534,distilbert-base-uncased,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,3,14.0,15.0,6.0,41.0,No Semantically,0.4,0.6116248810265061,prospect_both_0_50_ec_av,distilbert-base-uncased,TPC-DI,View-Unionable,sentence-transformers/all-MiniLM-L6-v2,0.4444444444444444,0.375,0.5454545454545454,53.40274715423584,1.0,16.0,17.0,11.0,66.0,No Semantically,0.5185185185185185,0.713121411384388
ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,sentence-transformers/all-MiniLM-L6-v2,0.5,0.3571428571428571,0.8333333333333334,32.348055839538574,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,3,14.0,15.0,6.0,41.0,No Semantically,0.4,0.7016782760391698,prospect_both_0_1_ac3_av,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,View-Unionable,distilbert-base-uncased,0.0,0.0,0.0,36.6038019657135,4.0,11.0,12.0,1.0,8.0,No Semantically,0.0,0.0
ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,albert-base-v2,0.6,0.4285714285714285,1.0,44.530959129333496,albert-base-v2,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,3,14.0,15.0,6.0,41.0,No Semantically,0.4,0.6116248810265061,assays_both_50_50_ac2_ev,albert-base-v2,ChEMBL,Joinable,bert-base-uncased,0.5714285714285714,0.4705882352941176,0.7272727272727273,84.02634501457214,3.0,17.0,17.0,11.0,64.0,No Semantically,0.7857142857142858,0.966731295454843
ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,facebook/bart-base,0.5,0.3571428571428571,0.8333333333333334,169.10327100753784,facebook/bart-base,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,3,14.0,15.0,6.0,41.0,No Semantically,0.4,0.5068650170648672,assays_vertical_1_ac5_av,facebook/bart-base,ChEMBL,Semantically-Joinable,distilbert-base-uncased,0.0,0.0,0.0,203.7238929271698,6.0,12.0,12.0,1.0,8.0,Semantically,0.0,0.0
ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,gpt,0.4,0.2857142857142857,0.6666666666666666,37.77490997314453,gpt,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,3,14.0,15.0,6.0,41.0,No Semantically,0.5,0.8573475126545858,itunes_amazon,gpt,Magellan,Unionable,bert-base-uncased,0.823529411764706,0.875,0.7777777777777778,42.87755990028381,1.0,9.0,9.0,9.0,100.0,No Semantically,0.5882352941176471,0.6659422005959306
ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,roberta-base,0.5,0.3571428571428571,0.8333333333333334,86.43166899681091,roberta-base,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,3,14.0,15.0,6.0,41.0,No Semantically,0.4,0.4554182655296561,assays_vertical_70_ac2_av,roberta-base,ChEMBL,Semantically-Joinable,distilbert-base-uncased,0.5714285714285714,0.5263157894736842,0.625,85.27491402626038,3.0,19.0,20.0,16.0,82.0,Semantically,0.5142857142857142,0.6371730160234598
ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,distilbert-base-uncased,0.0,0.0,0.0,47.39500713348389,distilbert-base-uncased,bert-base-uncased,0.0,0.0,0.0,4,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,assays_horizontal_50_ac4_ev,distilbert-base-uncased,ChEMBL,Unionable,bert-base-uncased,0.6521739130434783,0.6521739130434783,0.6521739130434783,30.782179832458496,5.0,23.0,23.0,23.0,100.0,No Semantically,0.7391304347826085,0.7918832149101613
ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,19.635180711746216,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.0,0.0,0.0,4,12.0,12.0,1.0,8.0,No Semantically,0.1538461538461538,1.0,prospect_vertical_30_ac4_av,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,Semantically-Joinable,albert-base-v2,0.3,0.2142857142857142,0.5,20.92659091949463,5.0,14.0,14.0,6.0,42.0,Semantically,0.1,0.3026024134988134
ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,albert-base-v2,0.1538461538461538,0.0833333333333333,1.0,26.31337881088257,albert-base-v2,bert-base-uncased,0.0,0.0,0.0,4,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,fodors_zagats,albert-base-v2,Magellan,Unionable,bert-base-uncased,0.4285714285714285,0.4285714285714285,0.4285714285714285,54.99597501754761,1.0,7.0,7.0,7.0,100.0,No Semantically,0.2857142857142857,0.2797643380184693
ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,facebook/bart-base,0.0,0.0,0.0,96.22910833358765,facebook/bart-base,bert-base-uncased,0.0,0.0,0.0,4,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,prospect_both_50_50_ac3_ev,facebook/bart-base,TPC-DI,Joinable,sentence-transformers/all-MiniLM-L6-v2,0.6666666666666666,0.5625,0.8181818181818182,118.40089821815492,4.0,16.0,17.0,11.0,66.0,No Semantically,0.5925925925925926,0.621058699524838
ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,gpt,0.1538461538461538,0.0833333333333333,1.0,27.01394009590149,gpt,bert-base-uncased,0.0,0.0,0.0,4,12.0,12.0,1.0,8.0,No Semantically,0.1538461538461538,1.0,assays_both_0_50_ac4_av,gpt,ChEMBL,View-Unionable,sentence-transformers/all-MiniLM-L6-v2,0.4285714285714285,0.3529411764705882,0.5454545454545454,30.531912803649902,5.0,17.0,17.0,11.0,64.0,No Semantically,0.3571428571428571,0.4261573332122701
ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,roberta-base,0.0,0.0,0.0,50.28102707862854,roberta-base,bert-base-uncased,0.0,0.0,0.0,4,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0,prospect_vertical_1_ac4_av,roberta-base,TPC-DI,Semantically-Joinable,bert-base-uncased,0.0,0.0,0.0,50.68611407279968,5.0,11.0,12.0,1.0,8.0,Semantically,0.0,0.0
ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,0.5142857142857142,0.4736842105263157,0.5625,94.04631185531616,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.4571428571428571,0.4210526315789473,0.5,6,19.0,20.0,16.0,82.0,No Semantically,0.6285714285714286,0.6990716907803763,prospect_both_0_70_ac3_av,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,View-Unionable,roberta-base,0.4848484848484848,0.4444444444444444,0.5333333333333333,90.21268677711488,4.0,18.0,19.0,15.0,81.0,No Semantically,0.4848484848484848,0.5835443306036759
ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,albert-base-v2,0.5142857142857142,0.4736842105263157,0.5625,110.5823438167572,albert-base-v2,bert-base-uncased,0.4571428571428571,0.4210526315789473,0.5,6,19.0,20.0,16.0,82.0,No Semantically,0.6285714285714286,0.7299999857067584,assays_vertical_70_ac1_ev,albert-base-v2,ChEMBL,Joinable,bert-base-uncased,0.4571428571428571,0.4210526315789473,0.5,209.3162586688995,2.0,19.0,20.0,16.0,82.0,No Semantically,0.4571428571428571,0.5336525868945907
ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,facebook/bart-base,0.5142857142857142,0.4736842105263157,0.5625,528.1819770336151,facebook/bart-base,bert-base-uncased,0.4571428571428571,0.4210526315789473,0.5,6,19.0,20.0,16.0,82.0,No Semantically,0.4571428571428571,0.5624237479247385,prospect_vertical_30_ec_ev,facebook/bart-base,TPC-DI,Joinable,gpt,0.3,0.2142857142857142,0.5,496.38095927238464,1.0,14.0,14.0,6.0,42.0,No Semantically,0.2,0.3422220729283414
ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,gpt,0.742857142857143,0.6842105263157895,0.8125,84.23730778694153,gpt,bert-base-uncased,0.4571428571428571,0.4210526315789473,0.5,6,19.0,20.0,16.0,82.0,No Semantically,0.7999999999999999,0.9096438759804958,assays_vertical_50_ac4_ev,gpt,ChEMBL,Joinable,bert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,107.59516787528992,5.0,17.0,17.0,11.0,64.0,No Semantically,0.5,0.699198688938714
ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,roberta-base,0.5714285714285714,0.5263157894736842,0.625,230.68443417549133,roberta-base,bert-base-uncased,0.4571428571428571,0.4210526315789473,0.5,6,19.0,20.0,16.0,82.0,No Semantically,0.3428571428571428,0.4701785094642325,prospect_both_0_30_ec_ev,roberta-base,TPC-DI,View-Unionable,roberta-base,0.4,0.2857142857142857,0.6666666666666666,224.2269756793976,1.0,14.0,14.0,6.0,42.0,No Semantically,0.5,0.6469638509180509
ChEMBL,View-Unionable,assays_both_0_50_ac1_av,bert-base-uncased,0.5714285714285714,0.4705882352941176,0.7272727272727273,3680.7239332199097,bert-base-uncased,bert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,2,17.0,17.0,11.0,64.0,No Semantically,0.6428571428571428,0.7476623722179869,prospect_vertical_70_ac5_av,bert-base-uncased,TPC-DI,Semantically-Joinable,bert-base-uncased,0.5454545454545454,0.5,0.6,107.66726779937744,6.0,18.0,19.0,15.0,81.0,Semantically,0.606060606060606,0.7311854097047642
ChEMBL,View-Unionable,assays_both_0_50_ac1_av,distilbert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,96.09327101707458,distilbert-base-uncased,bert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,2,17.0,17.0,11.0,64.0,No Semantically,0.5714285714285714,0.6722794743168239,assays_both_50_30_ac1_ev,distilbert-base-uncased,ChEMBL,Joinable,albert-base-v2,0.6,0.4285714285714285,1.0,102.57614517211914,2.0,14.0,15.0,6.0,41.0,No Semantically,0.4,0.4646917041431087
ChEMBL,View-Unionable,assays_both_0_50_ac1_av,sentence-transformers/all-MiniLM-L6-v2,0.5714285714285714,0.4705882352941176,0.7272727272727273,44.36738920211792,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,2,17.0,17.0,11.0,64.0,No Semantically,0.7142857142857143,0.9357730139533256,prospect_vertical_30_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,Joinable,facebook/bart-base,0.1,0.0714285714285714,0.1666666666666666,95.34112811088562,2.0,14.0,14.0,6.0,42.0,No Semantically,0.5,0.8696762340896295
ChEMBL,View-Unionable,assays_both_0_50_ac1_av,albert-base-v2,0.7142857142857143,0.5882352941176471,0.9090909090909092,63.2781720161438,albert-base-v2,bert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,2,17.0,17.0,11.0,64.0,No Semantically,0.6428571428571428,0.7123901769789991,assays_both_0_50_ac1_ev,albert-base-v2,ChEMBL,View-Unionable,albert-base-v2,0.7142857142857143,0.5882352941176471,0.9090909090909092,263.62245321273804,2.0,17.0,17.0,11.0,64.0,No Semantically,0.5714285714285714,0.7965245899457597
ChEMBL,View-Unionable,assays_both_0_50_ac1_av,facebook/bart-base,0.6428571428571428,0.5294117647058824,0.8181818181818182,231.57429313659668,facebook/bart-base,bert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,2,17.0,17.0,11.0,64.0,No Semantically,0.5,0.6385266548377454,prospect_vertical_1_ac1_ev,facebook/bart-base,TPC-DI,Joinable,gpt,0.0,0.0,0.0,448.2587368488312,2.0,11.0,12.0,1.0,8.0,No Semantically,0.0,0.0
ChEMBL,View-Unionable,assays_both_0_50_ac1_av,gpt,0.6428571428571428,0.5294117647058824,0.8181818181818182,52.0710756778717,gpt,bert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,2,17.0,17.0,11.0,64.0,No Semantically,0.7142857142857143,0.930879590361778,assays_both_50_70_ac5_av,gpt,ChEMBL,Semantically-Joinable,albert-base-v2,0.742857142857143,0.6842105263157895,0.8125,53.70937204360962,6.0,19.0,20.0,16.0,82.0,Semantically,0.6857142857142857,0.8057520514364962
ChEMBL,View-Unionable,assays_both_0_50_ac1_av,roberta-base,0.7142857142857143,0.5882352941176471,0.9090909090909092,117.53936672210692,roberta-base,bert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,2,17.0,17.0,11.0,64.0,No Semantically,0.6428571428571428,0.8000492213023734,prospect_horizontal_100_ac3_ev,roberta-base,TPC-DI,Unionable,roberta-base,0.6818181818181818,0.6818181818181818,0.6818181818181818,248.09128499031067,4.0,22.0,22.0,22.0,100.0,No Semantically,0.7272727272727273,0.6877080320876209
ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,bert-base-uncased,0.3,0.2142857142857142,0.5,114.70157384872437,bert-base-uncased,bert-base-uncased,0.3,0.2142857142857142,0.5,4,14.0,15.0,6.0,41.0,No Semantically,0.2,0.2257841989998379,prospect_both_0_30_ac5_av,bert-base-uncased,TPC-DI,View-Unionable,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,195.835067987442,6.0,14.0,14.0,6.0,42.0,No Semantically,0.4,0.7247145167543899
ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,distilbert-base-uncased,0.2,0.1428571428571428,0.3333333333333333,64.98617887496948,distilbert-base-uncased,bert-base-uncased,0.3,0.2142857142857142,0.5,4,14.0,15.0,6.0,41.0,No Semantically,0.3,0.5205324778030481,assays_both_50_1_ec_ev,distilbert-base-uncased,ChEMBL,Joinable,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,117.37057518959044,1.0,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0
ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,sentence-transformers/all-MiniLM-L6-v2,0.3,0.2142857142857142,0.5,39.71431398391724,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.3,0.2142857142857142,0.5,4,14.0,15.0,6.0,41.0,No Semantically,0.2,0.2521686779156779,assays_both_0_1_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,ChEMBL,View-Unionable,bert-base-uncased,0.0,0.0,0.0,82.74226999282837,6.0,12.0,12.0,1.0,8.0,No Semantically,0.1538461538461538,1.0
ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,albert-base-v2,0.5,0.3571428571428571,0.8333333333333334,56.33625292778015,albert-base-v2,bert-base-uncased,0.3,0.2142857142857142,0.5,4,14.0,15.0,6.0,41.0,No Semantically,0.3,0.3545507943633849,prospect_both_50_30_ec_av,albert-base-v2,TPC-DI,Semantically-Joinable,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,229.64751720428467,1.0,14.0,14.0,6.0,42.0,Semantically,0.5,0.6253616908695547
ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,facebook/bart-base,0.3,0.2142857142857142,0.5,198.85204577445984,facebook/bart-base,bert-base-uncased,0.3,0.2142857142857142,0.5,4,14.0,15.0,6.0,41.0,No Semantically,0.4,0.5508786986191234,prospect_horizontal_50_ac4_ev,facebook/bart-base,TPC-DI,Unionable,facebook/bart-base,0.5454545454545454,0.5454545454545454,0.5454545454545454,386.5512430667877,5.0,22.0,22.0,22.0,100.0,No Semantically,0.5454545454545454,0.5630731210341424
ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,gpt,0.4,0.2857142857142857,0.6666666666666666,44.61345672607422,gpt,bert-base-uncased,0.3,0.2142857142857142,0.5,4,14.0,15.0,6.0,41.0,No Semantically,0.3,0.5337936505754552,assays_both_50_30_ac2_av,gpt,ChEMBL,Semantically-Joinable,sentence-transformers/all-MiniLM-L6-v2,0.3,0.2142857142857142,0.5,47.34705495834351,3.0,14.0,15.0,6.0,41.0,Semantically,0.3,0.5071367207381852
ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,roberta-base,0.4,0.2857142857142857,0.6666666666666666,104.76229977607728,roberta-base,bert-base-uncased,0.3,0.2142857142857142,0.5,4,14.0,15.0,6.0,41.0,No Semantically,0.3,0.3894141271842883,assays_horizontal_0_ac1_av,roberta-base,ChEMBL,Unionable,bert-base-uncased,0.6521739130434783,0.6521739130434783,0.6521739130434783,229.1128680706024,2.0,23.0,23.0,23.0,100.0,No Semantically,0.6086956521739131,0.7108395958061265
ChEMBL,View-Unionable,assays_both_0_50_ac5_av,distilbert-base-uncased,0.5714285714285714,0.4705882352941176,0.7272727272727273,115.74000096321106,distilbert-base-uncased,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,6,17.0,17.0,11.0,64.0,No Semantically,0.5714285714285714,0.728515086829586,prospect_horizontal_0_ac2_av,distilbert-base-uncased,TPC-DI,Unionable,gpt,0.8181818181818182,0.8181818181818182,0.8181818181818182,60.3817081451416,3.0,22.0,22.0,22.0,100.0,No Semantically,0.6818181818181818,0.7234792695931015
ChEMBL,View-Unionable,assays_both_0_50_ac5_av,sentence-transformers/all-MiniLM-L6-v2,0.5714285714285714,0.4705882352941176,0.7272727272727273,56.46255993843079,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,6,17.0,17.0,11.0,64.0,No Semantically,0.5,0.6549952731095052,prospect_both_0_50_ac3_ev,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,View-Unionable,albert-base-v2,0.6666666666666666,0.5625,0.8181818181818182,59.41658282279968,4.0,16.0,17.0,11.0,66.0,No Semantically,0.6666666666666666,0.8661956023117626
ChEMBL,View-Unionable,assays_both_0_50_ac5_av,albert-base-v2,0.5,0.4117647058823529,0.6363636363636364,75.30572700500488,albert-base-v2,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,6,17.0,17.0,11.0,64.0,No Semantically,0.5,0.6419800774411069,assays_vertical_50_ac1_av,albert-base-v2,ChEMBL,Semantically-Joinable,bert-base-uncased,0.5714285714285714,0.4705882352941176,0.7272727272727273,171.45715284347534,2.0,17.0,17.0,11.0,64.0,Semantically,0.3571428571428571,0.4971490246271006
